osmid,y,x,highway
9966237332,21.0212724,105.8579394,
10118488785,21.0221035,105.8612844,
10118488786,21.0221046,105.8612216,
10118488787,21.0220532,105.8610444,
10118488788,21.0220808,105.8611419,crossing
10118488789,21.022104,105.8612527,crossing
10118488790,21.0203228,105.8619423,
10118488791,21.0203177,105.8618762,crossing
10118488793,21.0197707,105.8617484,
10118488797,21.0233895,105.8605477,
10118488798,21.0234163,105.860636,crossing
10130015933,21.0192744,105.8530898,
10130015946,21.0192592,105.8529247,crossing
10130015949,21.0194843,105.8526433,
10130015950,21.0194057,105.852603,
10130015951,21.0194396,105.8527384,
10130015952,21.0193612,105.852699,
10130015953,21.0192007,105.8530543,
10130015963,21.0187513,105.854209,crossing
10130015970,21.018397,105.8548191,
10130015975,21.0183263,105.8548139,
10130015977,21.0187058,105.8541201,crossing
10130015978,21.0184778,105.8548542,
10130015979,21.018439,105.8548373,crossing
10130015980,21.0182316,105.8548701,
10130015981,21.0182805,105.8548411,crossing
10130015982,21.0191627,105.8533398,
10130015983,21.0190837,105.8533105,
10139313716,21.0131247,105.8634613,
10139319534,21.0189592,105.8593503,crossing
10139319540,21.0186567,105.8616786,
10139319541,21.0185681,105.8612319,crossing
10139319543,21.0187967,105.8588741,
10139319551,21.0185375,105.8602925,crossing
10139319557,21.0184181,105.8611697,
10139319558,21.018231,105.861213,
10139319561,21.0183428,105.8611872,crossing
10139319570,21.0187459,105.8600899,
10139319571,21.0186089,105.8600413,
10139319572,21.0190967,105.8589069,
10139319573,21.0188746,105.8589708,
10139319576,21.0188169,105.8585886,
10139319588,21.01858,105.8585745,
10139319599,21.0188121,105.8586563,crossing
10139319661,21.0186002,105.85851,
10139319662,21.0185899,105.8585403,crossing
10139319693,21.0136437,105.8601132,
10142026260,21.0252109,105.8543856,
10142026265,21.025648,105.8544765,
10142026270,21.0251875,105.8544619,
10142026275,21.0251991,105.8544242,crossing
10142026282,21.0184297,105.8617269,
10142026294,21.0226424,105.8576177,
10142026295,21.022285,105.8577391,crossing
10142026296,21.0212125,105.8581052,crossing
10142026297,21.020717,105.8582682,crossing
10142026300,21.0193182,105.8587239,
10142026301,21.0210578,105.8579533,
10142026302,21.022106,105.8576673,
10142026303,21.0221375,105.8577902,
10142026309,21.0230135,105.8572947,
10142034221,21.0239501,105.8568004,
10142034222,21.0239097,105.8569442,
10142034223,21.023286,105.8565724,
10142034224,21.0232427,105.8567264,
10142034225,21.0231505,105.8567807,
10142034226,21.0228201,105.8573519,
10142034241,21.0227164,105.8576545,
10142034252,21.0232632,105.8593733,
10142034258,21.0236701,105.8572972,crossing
10142034259,21.0240123,105.8573564,crossing
10142034261,21.0230655,105.8574737,
10142034262,21.0228481,105.8576149,
10142034263,21.0226033,105.8574952,
10142034265,21.0233074,105.8593923,
10142034269,21.0244026,105.8590594,crossing
10142034270,21.0236454,105.8592881,crossing
10142034274,21.0247588,105.8590479,
10142034275,21.0247379,105.8589625,
10142034302,21.0140964,105.8626458,
10142034364,21.0191806,105.8585306,
10142034365,21.0242564,105.8591955,crossing
10142034366,21.0229263,105.8584253,crossing
10142034367,21.0228008,105.8579377,crossing
10142034368,21.0231218,105.859169,crossing
10142626199,21.0185115,105.8618866,
10142638618,21.0183816,105.8617692,
10142638619,21.0183951,105.861853,
10142638665,21.0187418,105.8616949,
10142638679,21.0194172,105.8615404,crossing
10142638682,21.0187737,105.8618446,
10142638684,21.0194651,105.8616918,
10142638685,21.0194364,105.861539,
10142638686,21.0194495,105.8616086,crossing
10142638698,21.0185321,105.8619902,
10142638706,21.0131261,105.8632765,
10142638719,21.0185585,105.8621228,traffic_signals
10142638723,21.018485,105.8621397,
10142638724,21.0184594,105.8620066,
10142638725,21.0186278,105.8621069,
10142638726,21.0185967,105.8619745,
10142638729,21.0198871,105.8617311,
10142638734,21.020349,105.8618741,
10142638735,21.0203386,105.8618137,
10142638736,21.0204636,105.8616953,
10142638745,21.0199093,105.8617859,
10142638746,21.0204296,105.8615239,
10142638747,21.0204464,105.8616089,crossing
10142638751,21.0203138,105.8618159,
10142638757,21.021508,105.8614329,
10142638758,21.0219764,105.8612661,
10142638760,21.0222881,105.8611505,
10142638762,21.0223395,105.8612172,
10142638772,21.0238793,105.8605844,
10142638775,21.0238059,105.8606753,
10142638776,21.0237083,105.8606425,crossing
10142638777,21.0245806,105.860309,
10142638778,21.0244715,105.860348,crossing
10142638790,21.024062,105.8606006,
10142638796,21.0249394,105.8598155,
10142638810,21.0213757,105.8616001,crossing
10142638816,21.0239052,105.8606977,
10142649437,21.0244458,105.8574756,crossing
10142649450,21.0246334,105.8576164,
10142649472,21.0246896,105.8569134,
10142649473,21.0246496,105.8567886,
10142649474,21.0249333,105.8574598,
10142649475,21.0248419,105.8575668,
10142649477,21.0245178,105.857645,
10142649478,21.0245509,105.8576368,crossing
10142649479,21.0246017,105.8576242,crossing
10146964684,21.025113,105.8597302,
10146964690,21.0250826,105.8593188,
10146964702,21.0250222,105.8594093,
10146964703,21.0248949,105.8594363,
10146964707,21.0256591,105.8595393,
10146964708,21.0252573,105.8598669,
10146964709,21.0251447,105.8597136,
10175009785,21.0231873,105.8611562,
10175009793,21.0235449,105.861957,
10211803187,21.0191521,105.854523,
10586739253,21.0251907,105.8567491,
10586739272,21.0249999,105.8581462,
10586739278,21.024945,105.8581618,
10586739279,21.0250317,105.8577436,
10586739280,21.024891,105.8579195,
10586739281,21.0249027,105.8579438,
10586739282,21.0250344,105.8579479,
10586739283,21.0251378,105.8578432,
10586739284,21.0252064,105.8580875,
10586739285,21.0248459,105.8579475,
10586739286,21.0247021,105.8579312,
10586739303,21.0247911,105.8582034,
10586739304,21.0248084,105.8582743,
10586767706,21.0247804,105.8583325,
10586767707,21.0246786,105.8583586,
10586767708,21.0249134,105.8588655,
10586767709,21.0247978,105.858898,
10586767710,21.0248544,105.8588821,crossing
10586767711,21.0250835,105.8591742,
10586767712,21.025083,105.8592531,crossing
10586767713,21.0250903,105.85678,
10586767714,21.0251434,105.8567636,crossing
10904385854,21.0225637,105.858934,
10988320675,21.02429,105.8607941,
11078984956,21.0182829,105.8618728,
11078984959,21.0182766,105.8618337,
11078984963,21.0175669,105.8620318,
